Name	Locus_tag	key	classif
S1019	new_2760077_2760232_c	new_2760077_2760232_c::AL009126.3:2760076-2760232(-)	intra
S1032	new_2784919_2785000_c	new_2784919_2785000_c::AL009126.3:2784918-2785000(-)	intra
S1033	new_2787066_2787129_c	new_2787066_2787129_c::AL009126.3:2787065-2787129(-)	intra
S1040	new_2800811_2800889_c	new_2800811_2800889_c::AL009126.3:2800810-2800889(-)	intra
S1060	new_2866605_2866663_c	new_2866605_2866663_c::AL009126.3:2866604-2866663(-)	intra
S1080	new_2925027_2925099_c	new_2925027_2925099_c::AL009126.3:2925026-2925099(-)	intra
S1084	new_2936210_2936381_c	new_2936210_2936381_c::AL009126.3:2936209-2936381(-)	intra
S1096	new_2972164_2972328_c	new_2972164_2972328_c::AL009126.3:2972163-2972328(-)	intra
S1103	new_2984696_2984787_c	new_2984696_2984787_c::AL009126.3:2984695-2984787(-)	intra
S1117	new_3010599_3010660_c	new_3010599_3010660_c::AL009126.3:3010598-3010660(-)	intra
S1154	new_3089150_3089225_c	new_3089150_3089225_c::AL009126.3:3089149-3089225(-)	intra
S1165	new_3125642_3125776_c	new_3125642_3125776_c::AL009126.3:3125641-3125776(-)	intra
S1173	new_3137969_3138320_c	new_3137969_3138320_c::AL009126.3:3137968-3138320(-)	intra
S1189	new_3195466_3195557_c	new_3195466_3195557_c::AL009126.3:3195465-3195557(-)	intra
S1192	new_3213597_3213853_c	new_3213597_3213853_c::AL009126.3:3213596-3213853(-)	intra
S1195	new_3220242_3220300_c	new_3220242_3220300_c::AL009126.3:3220241-3220300(-)	intra
S1213	new_3253449_3253528_c	new_3253449_3253528_c::AL009126.3:3253448-3253528(-)	intra
S1219	new_3261938_3262008_c	new_3261938_3262008_c::AL009126.3:3261937-3262008(-)	intra
S1256	new_3354935_3355044_c	new_3354935_3355044_c::AL009126.3:3354934-3355044(-)	intra
S1261	new_3364292_3364396_c	new_3364292_3364396_c::AL009126.3:3364291-3364396(-)	intra
S1263	new_3364963_3365068_c	new_3364963_3365068_c::AL009126.3:3364962-3365068(-)	intra
S1283	new_3443530_3443612_c	new_3443530_3443612_c::AL009126.3:3443529-3443612(-)	intra
S1305	new_3491558_3491654_c	new_3491558_3491654_c::AL009126.3:3491557-3491654(-)	intra
S1320	new_3555807_3555901_c	new_3555807_3555901_c::AL009126.3:3555806-3555901(-)	intra
S1321	new_3566276_3566357_c	new_3566276_3566357_c::AL009126.3:3566275-3566357(-)	intra
S1328	new_3577620_3577744_c	new_3577620_3577744_c::AL009126.3:3577619-3577744(-)	intra
S1333	new_3590364_3590602	new_3590364_3590602::AL009126.3:3590363-3590602(+)	intra
S1344	new_3621540_3621617_c	new_3621540_3621617_c::AL009126.3:3621539-3621617(-)	intra
S1348	new_3628241_3628309_c	new_3628241_3628309_c::AL009126.3:3628240-3628309(-)	intra
S1353	new_3640552_3640631_c	new_3640552_3640631_c::AL009126.3:3640551-3640631(-)	intra
S1355	new_3645297_3645378_c	new_3645297_3645378_c::AL009126.3:3645296-3645378(-)	intra
S1361	new_3654055_3654138_c	new_3654055_3654138_c::AL009126.3:3654054-3654138(-)	intra
S1365	new_3667017_3667208_c	new_3667017_3667208_c::AL009126.3:3667016-3667208(-)	intra
S1366	new_3669912_3670034_c	new_3669912_3670034_c::AL009126.3:3669911-3670034(-)	intra
S1373	new_3680421_3680580_c	new_3680421_3680580_c::AL009126.3:3680420-3680580(-)	intra
S1415	new_3769454_3769625_c	new_3769454_3769625_c::AL009126.3:3769453-3769625(-)	intra
S1421	new_3780034_3780161_c	new_3780034_3780161_c::AL009126.3:3780033-3780161(-)	intra
S1424	new_3783802_3783877_c	new_3783802_3783877_c::AL009126.3:3783801-3783877(-)	intra
S1425	new_3786458_3786619_c	new_3786458_3786619_c::AL009126.3:3786457-3786619(-)	intra
S1438	new_3808393_3808511_c	new_3808393_3808511_c::AL009126.3:3808392-3808511(-)	intra
S1480	new_3956402_3956491	new_3956402_3956491::AL009126.3:3956401-3956491(+)	intra
S1509	new_4020908_4020976_c	new_4020908_4020976_c::AL009126.3:4020907-4020976(-)	intra
S1510	new_4021307_4021428_c	new_4021307_4021428_c::AL009126.3:4021306-4021428(-)	intra
S1511	new_4022729_4023053_c	new_4022729_4023053_c::AL009126.3:4022728-4023053(-)	intra
S1517	new_4047463_4047537	new_4047463_4047537::AL009126.3:4047462-4047537(+)	intra
S1518	new_4051522_4051601_c	new_4051522_4051601_c::AL009126.3:4051521-4051601(-)	intra
S1524	new_4074811_4074895_c	new_4074811_4074895_c::AL009126.3:4074810-4074895(-)	intra
S1525	new_4082846_4082919_c	new_4082846_4082919_c::AL009126.3:4082845-4082919(-)	intra
S1536	new_4106138_4106244_c	new_4106138_4106244_c::AL009126.3:4106137-4106244(-)	intra
S1543	new_4125593_4125741_c	new_4125593_4125741_c::AL009126.3:4125592-4125741(-)	intra
S1547	new_4134175_4134435_c	new_4134175_4134435_c::AL009126.3:4134174-4134435(-)	intra
S1548	new_4134916_4134995_c	new_4134916_4134995_c::AL009126.3:4134915-4134995(-)	intra
S1551	new_4144079_4144300_c	new_4144079_4144300_c::AL009126.3:4144078-4144300(-)	intra
S1554	new_4154972_4155052_c	new_4154972_4155052_c::AL009126.3:4154971-4155052(-)	intra
S1558	new_4159718_4159789	new_4159718_4159789::AL009126.3:4159717-4159789(+)	intra
S1572	new_4186449_4186607	new_4186449_4186607::AL009126.3:4186448-4186607(+)	intra
S1577	new_4208749_4208869_c	new_4208749_4208869_c::AL009126.3:4208748-4208869(-)	intra
NA	BSU_misc_RNA_1	BSU_misc_RNA_1::AL009126.3:20610-20823(+)	-
scr	BSU_misc_RNA_2	BSU_misc_RNA_2::AL009126.3:26532-26635(+)	-
NA	BSU_misc_RNA_3	BSU_misc_RNA_3::AL009126.3:119854-119995(+)	-
NA	BSU_misc_RNA_6	BSU_misc_RNA_6::AL009126.3:276814-277062(+)	-
NA	BSU_misc_RNA_7	BSU_misc_RNA_7::AL009126.3:486091-486235(+)	-
NA	BSU_misc_RNA_8	BSU_misc_RNA_8::AL009126.3:626345-626446(-)	-
NA	BSU_misc_RNA_9	BSU_misc_RNA_9::AL009126.3:694424-694527(+)	-
NA	BSU_misc_RNA_10	BSU_misc_RNA_10::AL009126.3:698368-698471(+)	-
NA	BSU_misc_RNA_11	BSU_misc_RNA_11::AL009126.3:955654-955762(+)	-
NA	BSU_misc_RNA_12	BSU_misc_RNA_12::AL009126.3:1180684-1180802(-)	-
NA	BSU_misc_RNA_13	BSU_misc_RNA_13::AL009126.3:1219163-1219378(-)	-
NA	BSU_misc_RNA_14	BSU_misc_RNA_14::AL009126.3:1242261-1242370(+)	-
NA	BSU_misc_RNA_15	BSU_misc_RNA_15::AL009126.3:1258303-1258424(+)	-
NA	BSU_misc_RNA_16	BSU_misc_RNA_16::AL009126.3:1376327-1376439(+)	-
NA	BSU_misc_RNA_17	BSU_misc_RNA_17::AL009126.3:1378232-1378443(+)	-
NA	BSU_misc_RNA_18	BSU_misc_RNA_18::AL009126.3:1385735-1385891(-)	-
NA	BSU_misc_RNA_19	BSU_misc_RNA_19::AL009126.3:1391738-1391851(-)	-
NA	BSU_misc_RNA_20	BSU_misc_RNA_20::AL009126.3:1424526-1424683(-)	-
NA	BSU_misc_RNA_21	BSU_misc_RNA_21::AL009126.3:1426875-1426976(+)	-
NA	BSU_misc_RNA_23	BSU_misc_RNA_23::AL009126.3:1569198-1569319(+)	-
NA	BSU_misc_RNA_24	BSU_misc_RNA_24::AL009126.3:1607366-1607468(+)	-
NA	BSU_misc_RNA_25	BSU_misc_RNA_25::AL009126.3:1613077-1613304(+)	-
NA	BSU_misc_RNA_26	BSU_misc_RNA_26::AL009126.3:1618160-1618277(+)	-
NA	BSU_misc_RNA_27	BSU_misc_RNA_27::AL009126.3:1618852-1618970(+)	-
NA	BSU_misc_RNA_28	BSU_misc_RNA_28::AL009126.3:1620330-1620445(+)	-
NA	BSU_misc_RNA_29	BSU_misc_RNA_29::AL009126.3:1630114-1630220(+)	-
NA	BSU_misc_RNA_31	BSU_misc_RNA_31::AL009126.3:2025159-2025251(-)	-
NA	BSU_misc_RNA_32	BSU_misc_RNA_32::AL009126.3:2095926-2096113(-)	-
NA	BSU_misc_RNA_34	BSU_misc_RNA_34::AL009126.3:2320112-2320213(-)	-
rnpB	BSU_misc_RNA_35	BSU_misc_RNA_35::AL009126.3:2331329-2331715(-)	-
NA	BSU_misc_RNA_36	BSU_misc_RNA_36::AL009126.3:2431472-2431617(-)	-
NA	BSU_misc_RNA_38	BSU_misc_RNA_38::AL009126.3:2549504-2549606(-)	-
NA	BSU_misc_RNA_39	BSU_misc_RNA_39::AL009126.3:2608731-2608906(-)	-
NA	BSU_misc_RNA_40	BSU_misc_RNA_40::AL009126.3:2800889-2801097(-)	-
NA	BSU_misc_RNA_41	BSU_misc_RNA_41::AL009126.3:2814489-2814682(-)	-
NA	BSU_misc_RNA_42	BSU_misc_RNA_42::AL009126.3:2817898-2818131(-)	-
NA	BSU_misc_RNA_44	BSU_misc_RNA_44::AL009126.3:2869365-2869588(-)	-
NA	BSU_misc_RNA_45	BSU_misc_RNA_45::AL009126.3:2897093-2897340(-)	-
NA	BSU_misc_RNA_46	BSU_misc_RNA_46::AL009126.3:2910871-2911051(-)	-
NA	BSU_misc_RNA_47	BSU_misc_RNA_47::AL009126.3:2953407-2953538(-)	-
NA	BSU_misc_RNA_48	BSU_misc_RNA_48::AL009126.3:2961231-2961479(-)	-
NA	BSU_misc_RNA_49	BSU_misc_RNA_49::AL009126.3:3105152-3105367(-)	-
NA	BSU_misc_RNA_50	BSU_misc_RNA_50::AL009126.3:3129194-3129333(-)	-
NA	BSU_misc_RNA_51	BSU_misc_RNA_51::AL009126.3:3179104-3179206(+)	-
NA	BSU_misc_RNA_52	BSU_misc_RNA_52::AL009126.3:3188192-3188341(+)	-
NA	BSU_misc_RNA_53	BSU_misc_RNA_53::AL009126.3:3364396-3364503(-)	-
NA	BSU_misc_RNA_54	BSU_misc_RNA_54::AL009126.3:3421168-3421348(-)	-
ssrA	BSU_misc_RNA_55	BSU_misc_RNA_55::AL009126.3:3450709-3451071(-)	-
NA	BSU_misc_RNA_56	BSU_misc_RNA_56::AL009126.3:3491321-3491557(-)	-
NA	BSU_misc_RNA_59	BSU_misc_RNA_59::AL009126.3:3946909-3947116(+)	-
NA	BSU_misc_RNA_60	BSU_misc_RNA_60::AL009126.3:3988839-3988942(-)	-
NA	BSU_misc_RNA_63	BSU_misc_RNA_63::AL009126.3:4005522-4005625(+)	-
